idx,gpt_label,confidence,gold_label,confidence_normalized
2260,0,0.75,1,0.00025240839678599975
2261,1,1.0,1,0.00033654452904799967
2262,1,1.0,1,0.00033654452904799967
2263,1,1.0,1,0.00033654452904799967
2265,1,0.875,1,0.0002944764629169997
2266,1,0.625,0,0.0002103403306549998
2268,1,0.25,1,8.413613226199992e-05
2269,1,1.0,1,0.00033654452904799967
2270,1,1.0,1,0.00033654452904799967
2271,0,0.75,0,0.00025240839678599975
2273,1,1.0,1,0.00033654452904799967
2274,1,1.0,1,0.00033654452904799967
2275,0,0.5,0,0.00016827226452399984
2276,1,0.875,0,0.0002944764629169997
2277,1,1.0,1,0.00033654452904799967
2278,1,0.625,0,0.0002103403306549998
2279,0,0.625,1,0.0002103403306549998
2280,1,1.0,1,0.00033654452904799967
2281,1,0.875,1,0.0002944764629169997
2282,1,1.0,1,0.00033654452904799967
2283,1,0.875,1,0.0002944764629169997
2284,1,0.875,0,0.0002944764629169997
2285,1,0.875,1,0.0002944764629169997
2287,0,0.5,0,0.00016827226452399984
2288,1,1.0,1,0.00033654452904799967
2290,1,1.0,1,0.00033654452904799967
2291,1,0.5,1,0.00016827226452399984
2292,1,0.875,1,0.0002944764629169997
2293,1,0.625,0,0.0002103403306549998
2294,1,0.75,1,0.00025240839678599975
2295,1,0.5,0,0.00016827226452399984
2296,1,0.875,1,0.0002944764629169997
2298,1,1.0,1,0.00033654452904799967
2299,1,0.875,0,0.0002944764629169997
2300,1,0.875,0,0.0002944764629169997
2302,1,1.0,1,0.00033654452904799967
2303,0,0.5,0,0.00016827226452399984
2304,1,0.875,0,0.0002944764629169997
2305,1,1.0,1,0.00033654452904799967
2306,1,1.0,1,0.00033654452904799967
2308,0,0.625,0,0.0002103403306549998
2309,1,1.0,1,0.00033654452904799967
2310,0,0.25,1,8.413613226199992e-05
2311,1,1.0,1,0.00033654452904799967
2312,1,0.875,1,0.0002944764629169997
2313,1,0.875,0,0.0002944764629169997
2314,1,0.5,1,0.00016827226452399984
2315,1,0.25,0,8.413613226199992e-05
2316,1,0.875,0,0.0002944764629169997
2317,1,0.5,1,0.00016827226452399984
2318,1,1.0,0,0.00033654452904799967
2319,1,1.0,1,0.00033654452904799967
2320,1,1.0,1,0.00033654452904799967
2321,1,0.75,1,0.00025240839678599975
2322,1,1.0,1,0.00033654452904799967
2323,0,0.875,0,0.0002944764629169997
2324,1,1.0,1,0.00033654452904799967
2325,1,1.0,1,0.00033654452904799967
2326,1,0.875,1,0.0002944764629169997
2327,0,1.0,1,0.00033654452904799967
2329,1,1.0,1,0.00033654452904799967
2330,0,0.875,0,0.0002944764629169997
2331,1,1.0,1,0.00033654452904799967
2332,1,0.75,1,0.00025240839678599975
2333,1,0.375,1,0.00012620419839299988
2334,1,0.625,1,0.0002103403306549998
2335,1,1.0,1,0.00033654452904799967
2336,1,1.0,1,0.00033654452904799967
2337,1,0.875,1,0.0002944764629169997
2338,1,0.875,1,0.0002944764629169997
2339,1,1.0,1,0.00033654452904799967
2340,1,1.0,1,0.00033654452904799967
2341,1,0.875,0,0.0002944764629169997
2342,1,1.0,1,0.00033654452904799967
2344,1,0.875,1,0.0002944764629169997
2345,1,1.0,1,0.00033654452904799967
2347,0,0.75,0,0.00025240839678599975
2348,1,1.0,1,0.00033654452904799967
2349,1,1.0,1,0.00033654452904799967
2351,1,0.875,1,0.0002944764629169997
2353,1,0.75,1,0.00025240839678599975
2354,1,0.875,0,0.0002944764629169997
2355,1,0.875,1,0.0002944764629169997
2356,1,0.625,1,0.0002103403306549998
2357,1,1.0,1,0.00033654452904799967
2358,1,0.375,0,0.00012620419839299988
2359,1,1.0,0,0.00033654452904799967
2360,1,0.625,0,0.0002103403306549998
2362,0,0.75,0,0.00025240839678599975
2363,1,1.0,0,0.00033654452904799967
2364,0,0.75,0,0.00025240839678599975
2365,1,1.0,1,0.00033654452904799967
2366,0,0.5,0,0.00016827226452399984
2367,0,0.625,1,0.0002103403306549998
2368,1,1.0,1,0.00033654452904799967
2369,0,0.5,0,0.00016827226452399984
2370,1,1.0,1,0.00033654452904799967
2371,1,0.625,1,0.0002103403306549998
2372,0,0.75,1,0.00025240839678599975
2373,0,0.375,0,0.00012620419839299988
2374,1,0.875,1,0.0002944764629169997
2375,1,0.625,1,0.0002103403306549998
2376,1,1.0,1,0.00033654452904799967
2377,0,0.375,1,0.00012620419839299988
2378,0,0.75,0,0.00025240839678599975
2379,1,1.0,1,0.00033654452904799967
2380,1,1.0,1,0.00033654452904799967
2382,1,0.875,1,0.0002944764629169997
2383,0,0.375,0,0.00012620419839299988
2384,1,1.0,0,0.00033654452904799967
2385,1,0.75,1,0.00025240839678599975
2386,1,0.875,1,0.0002944764629169997
2387,1,0.875,1,0.0002944764629169997
2388,1,1.0,1,0.00033654452904799967
2389,1,0.5,1,0.00016827226452399984
2390,1,1.0,1,0.00033654452904799967
2391,1,0.375,1,0.00012620419839299988
2393,1,1.0,0,0.00033654452904799967
2395,1,0.75,0,0.00025240839678599975
2397,1,1.0,0,0.00033654452904799967
2399,0,0.625,0,0.0002103403306549998
2400,1,0.75,0,0.00025240839678599975
2401,1,1.0,1,0.00033654452904799967
2402,1,1.0,1,0.00033654452904799967
2403,1,0.5,1,0.00016827226452399984
2404,1,1.0,0,0.00033654452904799967
2405,1,0.75,0,0.00025240839678599975
2406,0,0.25,0,8.413613226199992e-05
2407,0,0.875,0,0.0002944764629169997
2408,1,1.0,1,0.00033654452904799967
2409,1,0.375,0,0.00012620419839299988
2410,0,0.875,1,0.0002944764629169997
2411,1,0.875,1,0.0002944764629169997
2412,1,1.0,1,0.00033654452904799967
2413,1,1.0,1,0.00033654452904799967
2414,1,1.0,1,0.00033654452904799967
2416,0,0.875,1,0.0002944764629169997
2418,1,1.0,1,0.00033654452904799967
2419,1,0.75,0,0.00025240839678599975
2420,1,1.0,1,0.00033654452904799967
2421,1,1.0,1,0.00033654452904799967
2422,1,1.0,1,0.00033654452904799967
2423,1,1.0,1,0.00033654452904799967
2424,1,1.0,0,0.00033654452904799967
2425,0,0.625,1,0.0002103403306549998
2426,1,0.75,1,0.00025240839678599975
2427,1,0.375,0,0.00012620419839299988
2429,1,1.0,0,0.00033654452904799967
2430,0,0.75,0,0.00025240839678599975
2431,1,0.625,1,0.0002103403306549998
2433,0,0.375,1,0.00012620419839299988
2434,1,1.0,0,0.00033654452904799967
2435,1,1.0,1,0.00033654452904799967
2436,1,1.0,1,0.00033654452904799967
2437,0,0.0,0,0.0
2438,1,1.0,1,0.00033654452904799967
2440,1,1.0,0,0.00033654452904799967
2441,0,0.5,1,0.00016827226452399984
2442,1,0.75,1,0.00025240839678599975
2444,1,0.875,0,0.0002944764629169997
2445,1,0.75,0,0.00025240839678599975
2447,0,0.5,0,0.00016827226452399984
2448,0,0.625,1,0.0002103403306549998
2449,0,0.625,0,0.0002103403306549998
2450,0,0.5,1,0.00016827226452399984
2451,0,0.625,0,0.0002103403306549998
2452,1,0.875,0,0.0002944764629169997
2453,1,1.0,1,0.00033654452904799967
2454,1,0.625,0,0.0002103403306549998
2455,1,0.5,1,0.00016827226452399984
2456,1,1.0,0,0.00033654452904799967
2458,0,0.5,1,0.00016827226452399984
2459,1,0.625,1,0.0002103403306549998
2460,1,0.75,1,0.00025240839678599975
2461,1,0.875,1,0.0002944764629169997
2462,1,0.625,1,0.0002103403306549998
2463,1,0.875,0,0.0002944764629169997
2464,1,1.0,1,0.00033654452904799967
2465,1,0.75,1,0.00025240839678599975
2466,1,0.75,0,0.00025240839678599975
2467,1,0.75,0,0.00025240839678599975
2468,1,0.5,0,0.00016827226452399984
2470,0,0.75,0,0.00025240839678599975
2471,1,1.0,1,0.00033654452904799967
2473,1,1.0,1,0.00033654452904799967
2474,1,1.0,1,0.00033654452904799967
2475,1,0.875,1,0.0002944764629169997
2476,1,0.75,0,0.00025240839678599975
2477,1,1.0,1,0.00033654452904799967
2478,1,1.0,1,0.00033654452904799967
2479,0,0.625,0,0.0002103403306549998
2480,1,1.0,0,0.00033654452904799967
2481,0,0.625,0,0.0002103403306549998
2482,1,1.0,1,0.00033654452904799967
2483,0,0.625,0,0.0002103403306549998
2484,1,0.875,1,0.0002944764629169997
2485,0,0.375,0,0.00012620419839299988
2486,1,1.0,1,0.00033654452904799967
2487,1,1.0,1,0.00033654452904799967
2488,1,0.875,1,0.0002944764629169997
2489,1,1.0,1,0.00033654452904799967
2490,1,0.75,1,0.00025240839678599975
2491,0,0.75,0,0.00025240839678599975
2492,0,0.625,0,0.0002103403306549998
2493,0,0.75,1,0.00025240839678599975
2495,1,0.875,1,0.0002944764629169997
2496,1,1.0,1,0.00033654452904799967
2497,1,0.5,0,0.00016827226452399984
2498,1,0.875,1,0.0002944764629169997
2499,1,0.875,1,0.0002944764629169997
2500,1,0.875,1,0.0002944764629169997
2502,1,0.875,0,0.0002944764629169997
2503,0,0.5,0,0.00016827226452399984
2504,1,0.875,0,0.0002944764629169997
2505,1,0.5,0,0.00016827226452399984
2506,1,1.0,1,0.00033654452904799967
2507,1,0.875,1,0.0002944764629169997
2508,1,0.625,1,0.0002103403306549998
2509,1,1.0,1,0.00033654452904799967
2510,1,0.875,0,0.0002944764629169997
2511,1,0.875,0,0.0002944764629169997
2512,1,0.75,1,0.00025240839678599975
2513,1,0.875,1,0.0002944764629169997
2514,0,0.5,1,0.00016827226452399984
2515,1,1.0,1,0.00033654452904799967
2516,1,1.0,1,0.00033654452904799967
2517,1,0.875,1,0.0002944764629169997
2518,1,0.25,0,8.413613226199992e-05
2520,1,1.0,0,0.00033654452904799967
2521,0,0.75,0,0.00025240839678599975
2522,1,0.75,1,0.00025240839678599975
2523,1,1.0,1,0.00033654452904799967
2524,1,1.0,1,0.00033654452904799967
2525,1,0.75,1,0.00025240839678599975
2526,1,0.5,0,0.00016827226452399984
2527,0,0.75,0,0.00025240839678599975
2528,0,0.5,0,0.00016827226452399984
2529,0,0.625,0,0.0002103403306549998
2530,1,1.0,1,0.00033654452904799967
2531,1,0.5,0,0.00016827226452399984
2532,0,0.25,0,8.413613226199992e-05
2533,1,1.0,1,0.00033654452904799967
2534,0,0.75,0,0.00025240839678599975
2535,1,0.75,1,0.00025240839678599975
2536,1,0.875,1,0.0002944764629169997
2537,1,1.0,1,0.00033654452904799967
2538,1,0.875,1,0.0002944764629169997
2540,0,0.625,0,0.0002103403306549998
2541,0,0.5,0,0.00016827226452399984
2542,0,0.875,0,0.0002944764629169997
2543,1,1.0,1,0.00033654452904799967
2544,1,0.875,1,0.0002944764629169997
2545,0,0.375,1,0.00012620419839299988
2546,0,0.5,1,0.00016827226452399984
2548,1,1.0,1,0.00033654452904799967
2549,1,1.0,1,0.00033654452904799967
2550,1,1.0,1,0.00033654452904799967
2552,1,0.875,1,0.0002944764629169997
2553,0,0.75,1,0.00025240839678599975
2554,1,1.0,1,0.00033654452904799967
2555,1,1.0,1,0.00033654452904799967
2556,0,0.625,0,0.0002103403306549998
2557,0,0.75,0,0.00025240839678599975
2558,1,1.0,1,0.00033654452904799967
2559,1,0.25,0,8.413613226199992e-05
2560,1,0.375,0,0.00012620419839299988
2561,1,0.875,1,0.0002944764629169997
2562,1,1.0,1,0.00033654452904799967
2563,1,0.875,0,0.0002944764629169997
2564,1,0.625,1,0.0002103403306549998
2565,1,0.5,0,0.00016827226452399984
2566,1,0.75,1,0.00025240839678599975
2567,1,1.0,1,0.00033654452904799967
2569,1,0.75,1,0.00025240839678599975
2570,0,0.75,1,0.00025240839678599975
2571,1,1.0,0,0.00033654452904799967
2573,1,0.625,1,0.0002103403306549998
2574,1,0.75,1,0.00025240839678599975
2575,1,1.0,1,0.00033654452904799967
2576,1,1.0,1,0.00033654452904799967
2578,0,0.625,0,0.0002103403306549998
2579,1,0.875,1,0.0002944764629169997
2580,1,1.0,1,0.00033654452904799967
2581,1,1.0,1,0.00033654452904799967
2583,1,1.0,1,0.00033654452904799967
2584,1,0.75,1,0.00025240839678599975
2585,1,1.0,1,0.00033654452904799967
2586,1,0.5,0,0.00016827226452399984
2587,1,0.75,1,0.00025240839678599975
2589,1,1.0,1,0.00033654452904799967
2590,1,0.875,1,0.0002944764629169997
2591,1,0.875,1,0.0002944764629169997
2592,1,0.375,1,0.00012620419839299988
2593,1,1.0,1,0.00033654452904799967
2594,0,0.75,0,0.00025240839678599975
2595,0,0.75,0,0.00025240839678599975
2596,0,0.875,0,0.0002944764629169997
2598,1,0.875,1,0.0002944764629169997
2599,1,1.0,1,0.00033654452904799967
2600,0,0.75,0,0.00025240839678599975
2601,0,0.5,0,0.00016827226452399984
2602,1,0.625,1,0.0002103403306549998
2603,1,1.0,1,0.00033654452904799967
2604,1,1.0,1,0.00033654452904799967
2605,0,0.625,1,0.0002103403306549998
2606,1,1.0,1,0.00033654452904799967
2607,1,1.0,1,0.00033654452904799967
2608,1,0.75,1,0.00025240839678599975
2609,1,1.0,1,0.00033654452904799967
2611,1,1.0,1,0.00033654452904799967
2612,1,1.0,1,0.00033654452904799967
2613,1,0.875,1,0.0002944764629169997
2614,1,0.875,0,0.0002944764629169997
2615,0,0.375,0,0.00012620419839299988
2616,0,0.5,0,0.00016827226452399984
2617,1,0.875,1,0.0002944764629169997
2618,1,1.0,1,0.00033654452904799967
2619,1,0.625,1,0.0002103403306549998
2620,0,0.75,0,0.00025240839678599975
2621,1,0.875,0,0.0002944764629169997
2622,1,0.625,0,0.0002103403306549998
2623,1,1.0,1,0.00033654452904799967
2624,0,0.5,1,0.00016827226452399984
2625,1,1.0,1,0.00033654452904799967
2626,0,0.5,0,0.00016827226452399984
2628,1,0.875,1,0.0002944764629169997
2629,0,0.375,1,0.00012620419839299988
2630,1,0.875,0,0.0002944764629169997
2631,1,0.875,1,0.0002944764629169997
2632,1,1.0,1,0.00033654452904799967
2633,1,1.0,1,0.00033654452904799967
2634,0,0.75,0,0.00025240839678599975
2635,1,1.0,1,0.00033654452904799967
2636,0,0.625,0,0.0002103403306549998
2637,1,0.75,0,0.00025240839678599975
2638,1,0.875,1,0.0002944764629169997
2639,1,0.625,1,0.0002103403306549998
2640,1,0.75,1,0.00025240839678599975
2641,1,1.0,1,0.00033654452904799967
2642,1,0.875,1,0.0002944764629169997
2643,1,0.75,1,0.00025240839678599975
2644,1,1.0,1,0.00033654452904799967
2645,1,0.75,0,0.00025240839678599975
2646,0,0.75,0,0.00025240839678599975
2647,0,0.75,0,0.00025240839678599975
2648,0,0.5,0,0.00016827226452399984
2650,1,1.0,1,0.00033654452904799967
2651,1,1.0,0,0.00033654452904799967
2652,1,0.5,0,0.00016827226452399984
2653,1,0.5,0,0.00016827226452399984
2654,1,0.875,1,0.0002944764629169997
2657,1,0.875,1,0.0002944764629169997
2658,1,0.875,1,0.0002944764629169997
2659,1,0.875,1,0.0002944764629169997
2660,1,0.5,1,0.00016827226452399984
2661,1,0.625,0,0.0002103403306549998
2662,1,0.875,0,0.0002944764629169997
2663,0,0.625,0,0.0002103403306549998
2664,1,0.75,0,0.00025240839678599975
2665,1,1.0,1,0.00033654452904799967
2666,0,0.75,1,0.00025240839678599975
2667,0,0.75,0,0.00025240839678599975
2668,1,1.0,1,0.00033654452904799967
2669,1,0.75,0,0.00025240839678599975
2670,0,0.625,1,0.0002103403306549998
2671,0,0.75,0,0.00025240839678599975
2672,1,0.875,1,0.0002944764629169997
2673,1,1.0,1,0.00033654452904799967
2674,1,0.75,0,0.00025240839678599975
2675,1,0.75,0,0.00025240839678599975
2676,1,1.0,1,0.00033654452904799967
2677,0,0.5,0,0.00016827226452399984
2678,1,0.75,1,0.00025240839678599975
2679,1,1.0,1,0.00033654452904799967
2680,0,0.375,1,0.00012620419839299988
2681,1,1.0,1,0.00033654452904799967
2682,1,0.375,0,0.00012620419839299988
2683,1,0.875,0,0.0002944764629169997
2684,1,0.375,0,0.00012620419839299988
2685,1,0.75,1,0.00025240839678599975
2686,1,1.0,0,0.00033654452904799967
2687,1,0.875,1,0.0002944764629169997
2688,0,0.75,0,0.00025240839678599975
2689,1,1.0,1,0.00033654452904799967
2690,1,1.0,1,0.00033654452904799967
2691,1,1.0,1,0.00033654452904799967
2692,0,0.75,0,0.00025240839678599975
2693,1,0.75,1,0.00025240839678599975
2694,1,0.875,1,0.0002944764629169997
2695,0,0.75,0,0.00025240839678599975
2696,1,1.0,1,0.00033654452904799967
2699,1,1.0,1,0.00033654452904799967
2700,1,1.0,1,0.00033654452904799967
2701,1,1.0,1,0.00033654452904799967
2702,1,1.0,0,0.00033654452904799967
2703,1,0.625,1,0.0002103403306549998
2704,1,1.0,1,0.00033654452904799967
2705,1,1.0,1,0.00033654452904799967
2706,1,1.0,0,0.00033654452904799967
2707,0,0.625,0,0.0002103403306549998
2708,1,1.0,1,0.00033654452904799967
2709,1,0.75,1,0.00025240839678599975
2710,1,1.0,1,0.00033654452904799967
2711,1,0.875,1,0.0002944764629169997
2712,1,1.0,0,0.00033654452904799967
2714,1,0.875,0,0.0002944764629169997
2715,1,0.625,0,0.0002103403306549998
2716,1,1.0,1,0.00033654452904799967
2717,1,0.875,1,0.0002944764629169997
2718,1,1.0,1,0.00033654452904799967
2720,1,0.875,1,0.0002944764629169997
2721,1,1.0,1,0.00033654452904799967
2722,1,0.75,1,0.00025240839678599975
2723,0,0.625,0,0.0002103403306549998
2724,1,0.875,1,0.0002944764629169997
2725,1,1.0,1,0.00033654452904799967
2726,1,0.875,1,0.0002944764629169997
2728,0,0.625,0,0.0002103403306549998
2729,0,0.5,1,0.00016827226452399984
2733,1,0.875,0,0.0002944764629169997
2735,1,1.0,0,0.00033654452904799967
2736,1,1.0,1,0.00033654452904799967
2737,1,0.625,0,0.0002103403306549998
2738,1,0.875,1,0.0002944764629169997
2739,1,1.0,1,0.00033654452904799967
2740,1,0.5,1,0.00016827226452399984
2741,1,0.875,1,0.0002944764629169997
2742,1,0.875,1,0.0002944764629169997
2743,1,0.875,0,0.0002944764629169997
2744,1,1.0,1,0.00033654452904799967
2745,0,0.5,1,0.00016827226452399984
2746,1,1.0,1,0.00033654452904799967
2747,1,1.0,1,0.00033654452904799967
2748,0,0.625,0,0.0002103403306549998
2749,0,0.375,1,0.00012620419839299988
2750,1,1.0,0,0.00033654452904799967
2752,1,0.875,1,0.0002944764629169997
2753,1,0.75,1,0.00025240839678599975
2754,0,0.0,1,0.0
2755,1,1.0,0,0.00033654452904799967
2756,1,0.875,1,0.0002944764629169997
2757,1,1.0,1,0.00033654452904799967
2758,1,0.75,1,0.00025240839678599975
2759,0,0.75,0,0.00025240839678599975
2760,0,0.5,1,0.00016827226452399984
2761,1,0.875,0,0.0002944764629169997
2762,1,1.0,1,0.00033654452904799967
2763,1,0.625,1,0.0002103403306549998
2764,1,1.0,1,0.00033654452904799967
2765,1,0.875,1,0.0002944764629169997
2766,1,0.375,0,0.00012620419839299988
2768,0,0.625,0,0.0002103403306549998
2769,1,0.625,0,0.0002103403306549998
2770,1,1.0,1,0.00033654452904799967
2771,1,0.625,1,0.0002103403306549998
2772,0,0.625,0,0.0002103403306549998
2773,1,1.0,1,0.00033654452904799967
2774,1,0.875,0,0.0002944764629169997
2776,1,0.75,0,0.00025240839678599975
2778,0,0.625,0,0.0002103403306549998
2779,1,0.75,1,0.00025240839678599975
2780,1,1.0,1,0.00033654452904799967
2781,1,1.0,1,0.00033654452904799967
2782,0,0.25,0,8.413613226199992e-05
2783,1,1.0,1,0.00033654452904799967
2785,1,0.875,1,0.0002944764629169997
2786,1,0.625,1,0.0002103403306549998
2787,0,0.875,0,0.0002944764629169997
2788,1,1.0,1,0.00033654452904799967
2789,1,1.0,1,0.00033654452904799967
2790,1,0.875,1,0.0002944764629169997
2791,0,0.75,0,0.00025240839678599975
2792,1,0.625,1,0.0002103403306549998
2794,1,0.875,1,0.0002944764629169997
2795,1,0.625,1,0.0002103403306549998
2796,1,0.5,0,0.00016827226452399984
2797,1,1.0,0,0.00033654452904799967
2798,1,1.0,1,0.00033654452904799967
2799,1,0.875,1,0.0002944764629169997
2800,1,0.625,0,0.0002103403306549998
2801,1,0.75,1,0.00025240839678599975
2802,1,0.75,1,0.00025240839678599975
2803,1,0.5,1,0.00016827226452399984
2804,1,0.875,0,0.0002944764629169997
2805,0,0.5,0,0.00016827226452399984
2806,1,1.0,1,0.00033654452904799967
2807,1,0.875,1,0.0002944764629169997
2808,1,1.0,1,0.00033654452904799967
2809,1,0.5,0,0.00016827226452399984
2810,1,0.75,1,0.00025240839678599975
2811,1,0.75,1,0.00025240839678599975
2812,1,0.875,1,0.0002944764629169997
2813,1,1.0,1,0.00033654452904799967
2814,1,0.25,1,8.413613226199992e-05
2815,1,1.0,1,0.00033654452904799967
2816,1,1.0,1,0.00033654452904799967
2817,1,0.75,1,0.00025240839678599975
2818,1,1.0,1,0.00033654452904799967
2819,1,0.375,1,0.00012620419839299988
2820,0,0.0,0,0.0
2823,1,1.0,0,0.00033654452904799967
2824,1,1.0,1,0.00033654452904799967
2825,0,0.375,1,0.00012620419839299988
2826,1,0.875,1,0.0002944764629169997
2830,1,1.0,1,0.00033654452904799967
2831,1,1.0,1,0.00033654452904799967
2832,1,0.625,1,0.0002103403306549998
2833,0,0.25,1,8.413613226199992e-05
2835,1,0.375,1,0.00012620419839299988
2836,1,1.0,1,0.00033654452904799967
2837,1,1.0,1,0.00033654452904799967
2838,1,0.875,1,0.0002944764629169997
2839,1,0.875,0,0.0002944764629169997
2840,0,0.5,0,0.00016827226452399984
2842,1,1.0,1,0.00033654452904799967
2843,0,0.75,0,0.00025240839678599975
2844,1,0.375,0,0.00012620419839299988
2845,1,1.0,1,0.00033654452904799967
2846,0,0.625,0,0.0002103403306549998
2847,1,0.75,0,0.00025240839678599975
2848,1,0.875,1,0.0002944764629169997
2849,1,0.875,1,0.0002944764629169997
2850,1,0.875,1,0.0002944764629169997
2851,0,0.375,1,0.00012620419839299988
2852,1,1.0,1,0.00033654452904799967
2853,1,0.875,1,0.0002944764629169997
2854,1,1.0,1,0.00033654452904799967
2855,1,0.125,1,4.206806613099996e-05
2856,1,0.625,1,0.0002103403306549998
2857,1,1.0,1,0.00033654452904799967
2858,0,0.5,0,0.00016827226452399984
2859,0,0.75,1,0.00025240839678599975
2860,1,0.875,1,0.0002944764629169997
2861,1,1.0,1,0.00033654452904799967
2862,1,0.875,1,0.0002944764629169997
2864,1,0.625,1,0.0002103403306549998
2865,1,1.0,1,0.00033654452904799967
2866,1,1.0,1,0.00033654452904799967
2867,1,1.0,0,0.00033654452904799967
2868,1,0.875,0,0.0002944764629169997
2869,0,0.625,0,0.0002103403306549998
2870,1,0.75,1,0.00025240839678599975
2871,1,1.0,1,0.00033654452904799967
2872,0,0.625,1,0.0002103403306549998
2873,0,0.875,0,0.0002944764629169997
2874,1,0.75,1,0.00025240839678599975
2877,1,0.75,0,0.00025240839678599975
2878,1,1.0,0,0.00033654452904799967
2879,1,1.0,1,0.00033654452904799967
2880,1,1.0,1,0.00033654452904799967
2881,0,0.375,1,0.00012620419839299988
2882,1,1.0,1,0.00033654452904799967
2883,1,1.0,1,0.00033654452904799967
2884,1,0.75,1,0.00025240839678599975
2885,1,0.875,1,0.0002944764629169997
2886,1,1.0,1,0.00033654452904799967
2887,1,1.0,1,0.00033654452904799967
2888,1,0.875,1,0.0002944764629169997
2889,1,1.0,1,0.00033654452904799967
2890,1,1.0,1,0.00033654452904799967
2891,1,0.625,1,0.0002103403306549998
2893,1,1.0,1,0.00033654452904799967
2895,1,0.875,1,0.0002944764629169997
2896,1,0.625,1,0.0002103403306549998
2897,1,1.0,1,0.00033654452904799967
2898,1,1.0,1,0.00033654452904799967
2899,1,1.0,0,0.00033654452904799967
2900,1,1.0,1,0.00033654452904799967
2901,1,1.0,1,0.00033654452904799967
2902,1,0.875,1,0.0002944764629169997
2903,1,0.875,0,0.0002944764629169997
2904,1,1.0,1,0.00033654452904799967
2905,1,0.875,1,0.0002944764629169997
2906,0,0.625,1,0.0002103403306549998
2907,1,0.75,0,0.00025240839678599975
2908,1,0.75,1,0.00025240839678599975
2909,1,0.25,0,8.413613226199992e-05
2910,0,0.875,0,0.0002944764629169997
2911,1,1.0,0,0.00033654452904799967
2912,1,1.0,1,0.00033654452904799967
2913,1,1.0,1,0.00033654452904799967
2914,1,1.0,1,0.00033654452904799967
2915,1,0.625,0,0.0002103403306549998
2916,1,1.0,1,0.00033654452904799967
2917,1,1.0,1,0.00033654452904799967
2918,1,0.875,1,0.0002944764629169997
2919,1,1.0,1,0.00033654452904799967
2920,1,1.0,1,0.00033654452904799967
2921,1,1.0,1,0.00033654452904799967
2922,1,1.0,1,0.00033654452904799967
2923,1,0.875,1,0.0002944764629169997
2924,1,0.875,1,0.0002944764629169997
2925,0,0.625,0,0.0002103403306549998
2926,1,1.0,1,0.00033654452904799967
2927,1,1.0,1,0.00033654452904799967
2928,1,0.75,0,0.00025240839678599975
2929,1,1.0,1,0.00033654452904799967
2930,1,1.0,1,0.00033654452904799967
2931,1,1.0,1,0.00033654452904799967
2933,1,1.0,1,0.00033654452904799967
2934,0,0.75,0,0.00025240839678599975
2935,0,0.375,1,0.00012620419839299988
2936,1,1.0,1,0.00033654452904799967
2937,1,0.875,1,0.0002944764629169997
2938,1,1.0,1,0.00033654452904799967
2939,0,0.625,0,0.0002103403306549998
2940,1,0.625,1,0.0002103403306549998
2941,1,0.875,1,0.0002944764629169997
2942,1,0.875,1,0.0002944764629169997
2943,1,0.75,1,0.00025240839678599975
2944,1,1.0,1,0.00033654452904799967
2945,1,0.875,1,0.0002944764629169997
2946,1,0.625,1,0.0002103403306549998
2947,1,1.0,1,0.00033654452904799967
2948,0,0.625,0,0.0002103403306549998
2949,1,1.0,1,0.00033654452904799967
2950,1,0.5,1,0.00016827226452399984
2951,1,0.875,1,0.0002944764629169997
2952,0,0.625,0,0.0002103403306549998
2953,1,0.875,1,0.0002944764629169997
2954,1,1.0,1,0.00033654452904799967
2955,1,1.0,1,0.00033654452904799967
2956,1,0.875,1,0.0002944764629169997
2957,0,0.625,0,0.0002103403306549998
2958,1,1.0,1,0.00033654452904799967
2959,1,1.0,1,0.00033654452904799967
2960,1,1.0,1,0.00033654452904799967
2961,1,0.75,1,0.00025240839678599975
2962,1,0.75,1,0.00025240839678599975
2963,1,1.0,1,0.00033654452904799967
2964,1,0.75,1,0.00025240839678599975
2965,1,0.375,1,0.00012620419839299988
2966,1,1.0,1,0.00033654452904799967
2967,1,1.0,1,0.00033654452904799967
2968,0,0.75,1,0.00025240839678599975
2969,1,0.875,1,0.0002944764629169997
2970,1,1.0,0,0.00033654452904799967
2971,1,1.0,0,0.00033654452904799967
2972,0,0.75,0,0.00025240839678599975
2973,1,1.0,1,0.00033654452904799967
2974,0,0.75,1,0.00025240839678599975
2975,1,0.875,0,0.0002944764629169997
2976,1,0.75,0,0.00025240839678599975
2977,1,0.625,0,0.0002103403306549998
2978,0,0.25,1,8.413613226199992e-05
2979,0,0.875,0,0.0002944764629169997
2980,1,1.0,1,0.00033654452904799967
2981,1,0.875,1,0.0002944764629169997
2982,1,1.0,0,0.00033654452904799967
2983,1,0.875,1,0.0002944764629169997
2984,1,0.875,1,0.0002944764629169997
2985,1,1.0,1,0.00033654452904799967
2986,1,0.875,1,0.0002944764629169997
2988,1,1.0,1,0.00033654452904799967
2989,1,1.0,1,0.00033654452904799967
2990,1,0.625,0,0.0002103403306549998
2991,1,0.75,1,0.00025240839678599975
2992,1,0.875,0,0.0002944764629169997
2993,1,1.0,1,0.00033654452904799967
2995,1,0.875,1,0.0002944764629169997
2996,1,0.875,1,0.0002944764629169997
2997,1,1.0,0,0.00033654452904799967
2998,1,0.875,0,0.0002944764629169997
2999,1,0.75,1,0.00025240839678599975
3000,1,0.875,1,0.0002944764629169997
